name,data
<<<<<<< HEAD
NO.0,58,58,53,47,51,51,51,54,56,60,58,58,54,44,47,51,55,56,60,63,58,59,59,53,44,54,56,58,63,63,57,58,59,58,62,57,56,59,63,63,57,58,59,60,60,58,60,59,61,63,57,57,60,60,57,56,56,58,58,60,54,54,56,57,56,55,53,56,58,58,54,54,54,55,55,54,53,53,56,58,53,53,54,55,55,55,54,53,53,56,54,54,54,55,55,55,55,54,53,53
NO.1,52,52,47,41,46,46,46,45,45,45,51,50,45,37,40,44,45,45,45,45,47,48,48,42,37,42,45,45,45,45,46,48,48,46,47,44,44,45,45,45,46,47,48,48,49,49,47,46,45,45,46,46,48,48,51,53,50,46,46,45,44,44,46,49,53,49,45,46,46,46,44,44,45,46,46,45,45,45,45,46,45,45,45,46,46,46,45,45,45,45,46,46,46,46,46,46,46,45,45,45
NO.2,39,39,36,33,37,37,37,36,36,34,38,37,34,30,33,35,36,36,34,33,35,36,36,33,30,34,36,34,33,33,35,35,36,35,37,35,33,33,33,33,35,35,35,35,37,37,35,35,34,33,35,35,35,35,38,40,40,37,37,35,30,30,33,36,40,38,35,37,37,37,30,30,32,35,35,35,35,35,36,37,32,32,33,35,35,35,35,35,35,36,33,33,33,35,35,35,35,35,35,35
NO.3,29,29,29,30,33,33,33,33,33,33,29,30,30,29,30,32,33,33,33,34,31,31,31,30,29,31,33,33,34,34,33,31,31,31,33,31,31,32,34,34,33,32,31,32,33,32,31,31,33,34,33,33,32,32,33,34,31,29,29,31,25,25,29,30,34,30,27,29,29,29,25,25,25,26,26,26,27,27,28,29,23,23,24,26,26,26,26,27,27,28,21,21,23,26,26,26,26,26,27,27
NO.4,36,36,36,35,33,33,33,35,37,35,37,38,38,37,35,35,35,37,35,35,40,40,40,38,37,36,37,35,35,35,41,40,40,39,40,36,33,34,35,35,41,40,39,39,39,35,34,33,34,35,41,41,39,39,37,37,33,32,32,33,35,35,36,36,37,35,33,33,32,32,35,35,33,32,32,33,33,33,33,32,34,34,33,32,32,32,33,33,33,33,33,33,33,32,32,32,32,33,33,33
NO.5,35,35,34,33,35,35,35,34,34,36,34,33,32,31,33,34,34,34,36,38,33,32,32,32,31,33,34,35,38,38,34,33,32,33,34,33,34,35,38,38,34,33,33,34,34,34,34,33,35,38,34,34,34,34,34,35,34,29,29,33,31,31,33,33,35,33,31,31,29,29,31,31,30,31,31,31,31,31,30,29,30,30,30,31,31,31,31,31,31,30,30,30,30,31,31,31,31,31,31,31
NO.6,35,35,34,32,33,33,33,33,33,33,35,35,33,32,32,32,33,33,34,35,35,35,35,33,32,33,33,35,35,35,36,35,35,34,35,35,39,35,35,35,36,35,35,35,35,35,34,35,35,35,36,36,35,35,34,34,33,35,35,35,29,29,33,34,34,33,32,33,35,35,29,29,31,34,34,33,32,32,33,35,31,31,33,34,34,34,33,32,32,33,33,33,33,34,34,34,34,33,32,32
NO.7,36,36,36,35,35,35,35,37,39,39,36,36,37,37,36,36,37,39,39,41,37,37,37,37,37,38,39,39,41,41,37,37,37,38,40,38,39,39,41,41,37,37,38,39,39,38,37,37,39,41,37,37,39,39,38,38,37,37,37,39,34,34,37,37,38,37,37,37,37,37,34,34,35,36,36,36,37,37,37,37,34,34,35,36,36,36,36,37,37,37,35,35,35,36,36,36,36,36,37,37
NO.8,41,41,39,36,35,35,35,37,40,40,44,47,45,37,36,37,38,40,40,41,46,52,52,42,37,39,40,40,41,41,38,48,52,45,43,41,41,40,41,41,38,43,48,43,42,41,40,41,41,41,38,38,43,43,41,41,41,42,42,41,35,35,39,42,41,41,41,41,42,42,35,35,39,44,44,42,41,41,41,42,35,35,39,44,44,44,42,41,41,41,36,36,39,44,44,44,44,42,41,41
NO.9,39,39,40,39,35,35,35,37,41,40,50,59,59,43,40,38,39,41,40,40,60,75,75,56,43,45,41,41,40,40,37,65,75,60,57,47,43,42,40,40,37,52,65,55,54,48,44,44,42,40,37,37,55,55,50,48,47,46,46,43,36,36,44,48,48,46,43,45,46,46,36,36,37,39,39,41,43,43,44,46,36,36,37,39,39,39,41,43,43,44,37,37,37,39,39,39,39,41,43,43
